carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
18162,vw, Caddy Maxi Life,2019,Semi-Auto,11900,Diesel,145,58.9,2,18990
18053,bmw, X6,2020,Semi-Auto,3955,Diesel,145,34.9,3,57990
17325,vw, Beetle,2015,Manual,38000,Petrol,125,51.4,1.2,9299
19576,toyota, Prius,2015,Automatic,42929,Other,0,72.4,1.8,12000
18747,skoda, Yeti,2016,Semi-Auto,35843,Diesel,160,51.4,2,14499
16109,merc, X-CLASS,2018,Automatic,8043,Diesel,260,31.4,3,37493
19331,hyundi, IX20,2016,Manual,27815,Petrol,125,50.4,1.4,8050
12691,merc, V Class,2019,Semi-Auto,1998,Diesel,145,37.7,2,42980
14800,ford, Mustang,2020,Manual,10,Petrol,145,23.7,5,42999
13588,merc, CLS Class,2019,Automatic,3572,Diesel,145,48.7,2.9,39599
16757,merc, M Class,2012,Automatic,75626,Diesel,200,44.8,2.1,14999
12435,vauxhall, Combo Life,2018,Manual,18,Diesel,145,53.3,1.5,14377
18867,toyota, Avensis,2006,Manual,87743,Diesel,165,49.6,2,2250
15173,merc, CLS Class,2019,Automatic,15263,Diesel,145,45.6,2,35950
19528,ford, Grand C-MAX,2014,Automatic,43391,Diesel,160,48.7,2,9195
18481,ford, Edge,2017,Manual,53204,Diesel,160,48.7,2,16325
12596,vw, Jetta,2016,Semi-Auto,39836,Diesel,30,62.8,2,11795
12757,ford, Edge,2016,Manual,77137,Diesel,160,48.7,2,14998
18513,vw, Caddy Maxi Life,2019,Manual,6693,Diesel,145,50.4,2,19499
18622,merc, CLA Class,2015,Automatic,27000,Petrol,200,39.8,2,24990
18197,ford, Galaxy,2016,Semi-Auto,47937,Diesel,165,51.4,2,17489
17610,skoda, Roomster,2012,Manual,54000,Petrol,145,49.6,1.2,5290
19445,toyota, PROACE VERSO,2019,Manual,2456,Diesel,145,40.4,2,25488
12570,hyundi, I800,2018,Automatic,33138,Diesel,150,28,2.5,14800
19625,ford, Galaxy,2017,Manual,25745,Diesel,125,56.5,2,17495
14813,skoda, Rapid,2015,Automatic,42000,Petrol,125,52.3,1.4,6980
18561,merc, GL Class,2015,Semi-Auto,22548,Diesel,330,36.2,3,32998
14212,toyota, Avensis,2016,Manual,60017,Diesel,20,67.3,1.6,9192
12709,bmw, M4,2017,Semi-Auto,17834,Petrol,145,34,3,33650
13235,bmw, X4,2019,Automatic,123,Petrol,145,26.9,3,47480
17171,skoda, Kamiq,2019,Manual,543,Petrol,145,47.9,1,18990
15968,merc, V Class,2019,Semi-Auto,13347,Diesel,145,45.6,2.2,38995
18252,toyota, Verso,2017,Semi-Auto,20450,Petrol,205,42.8,1.8,13498
16521,merc, CLS Class,2019,Semi-Auto,15674,Diesel,145,47.9,2.9,42849
13457,bmw, Z4,2011,Manual,64250,Petrol,305,33.2,2.5,10450
17853,vw, Shuttle,2018,Manual,15694,Diesel,150,47.1,2,19998
19201,toyota, Avensis,2016,Manual,31912,Diesel,20,67.3,1.6,10191
17490,hyundi, Santa Fe,2017,Semi-Auto,38452,Diesel,150,42.8,2.2,19429
15541,vw, Caddy,2017,Automatic,25797,Diesel,145,55.4,2,15995
14087,vauxhall, Combo Life,2019,Manual,1,Diesel,145,53.3,1.5,14634
17127,hyundi, IX20,2016,Manual,21941,Petrol,125,50.4,1.4,8470
16833,vw, Shuttle,2018,Manual,35193,Diesel,145,47.1,2,22999
18212,vw, Tiguan Allspace,2018,Manual,6000,Diesel,145,49.6,2,27000
12178,toyota, Avensis,2015,Manual,51500,Diesel,30,61.4,2,8495
12171,merc, V Class,2019,Automatic,2550,Diesel,145,36.7,2,47950
14528,toyota, Verso,2015,Manual,73305,Diesel,30,62.8,1.6,8461
12600,merc, SLK,2011,Automatic,40000,Petrol,200,43.5,1.8,10995
15518,hyundi, Santa Fe,2019,Semi-Auto,5117,Diesel,145,39.2,2.2,33791
14222,audi, A7,2019,Semi-Auto,5724,Diesel,145,48.7,2,30950
16151,hyundi, Santa Fe,2015,Manual,21998,Diesel,200,46.3,2.2,15990
14624,vw, Scirocco,2016,Manual,15477,Diesel,145,47.1,2,12999
19532,audi, S3,2016,Semi-Auto,34500,Petrol,200,40.9,2,19300
19329,merc, X-CLASS,2018,Automatic,14000,Diesel,240,35.8,2.3,28990
16863,ford, Galaxy,2017,Manual,42580,Diesel,150,56.5,2,17298
17506,merc, SLK,2014,Automatic,55404,Diesel,145,56.5,2,10950
15064,bmw, 6 Series,2019,Semi-Auto,10813,Diesel,145,53.3,3,33980
16641,merc, GL Class,2016,Automatic,42000,Diesel,260,42.8,3,31750
12446,hyundi, IX35,2015,Manual,49291,Diesel,150,53.3,1.7,8498
18509,bmw, i3,2015,Automatic,59000,Other,0,470.8,0.6,14940
19084,hyundi, IX35,2013,Manual,55472,Diesel,145,53.3,1.7,6999
15578,bmw, M2,2019,Semi-Auto,4358,Petrol,145,29.1,3,44990
13347,hyundi, IX20,2016,Manual,9442,Petrol,125,50.4,1.4,8995
12949,bmw, 7 Series,2017,Semi-Auto,34017,Diesel,125,57.6,3,26998
15591,bmw, 6 Series,2014,Semi-Auto,45012,Diesel,165,49.6,3,17791
17115,merc, GLS Class,2017,Automatic,25237,Diesel,305,37.2,3,38459
12033,audi, A7,2014,Semi-Auto,29319,Diesel,145,54.3,3,19800
18340,audi, A8,2016,Semi-Auto,39000,Diesel,300,38.7,4.2,23995
12418,bmw, X6,2020,Semi-Auto,5656,Diesel,150,33.2,3,67990
18494,merc, GL Class,2015,Automatic,13581,Diesel,330,36.2,3,34129
15057,ford, KA,2016,Manual,16690,Petrol,30,57.7,1.2,5497
17454,ford, Puma,2020,Manual,1381,Petrol,145,50.4,1,20991
17351,ford, Tourneo Custom,2018,Manual,8095,Diesel,145,44.8,2,20995
12695,ford, Grand C-MAX,2017,Manual,36333,Diesel,145,64.2,1.5,10190
17352,ford, Grand C-MAX,2014,Manual,45460,Diesel,125,60.1,1.6,6998
16065,vw, Shuttle,2019,Semi-Auto,21399,Diesel,145,32.8,2,23999
16573,merc, V Class,2018,Semi-Auto,5988,Diesel,145,44.8,2.2,39900
19403,bmw, M6,2015,Semi-Auto,34017,Petrol,555,28.5,4.4,34147
16349,ford, Tourneo Custom,2019,Manual,9897,Diesel,145,30.1,2,25995
16505,skoda, Yeti,2017,Semi-Auto,22848,Petrol,145,51.4,1.2,13000
15129,merc, M Class,2015,Automatic,21000,Diesel,305,39.2,3,23750
15123,toyota, Verso,2016,Manual,30000,Petrol,200,41.5,1.6,10982
16477,bmw, 8 Series,2019,Automatic,11111,Petrol,150,26.9,4.4,65000
13561,bmw, 7 Series,2012,Automatic,66294,Diesel,160,50.4,3,12500
13717,hyundi, I800,2019,Manual,15492,Diesel,145,31.7,2.5,18990
17449,vw, Arteon,2019,Automatic,11,Petrol,145,38.7,2,28990
18811,ford, Grand C-MAX,2017,Manual,40911,Diesel,150,64.2,1.5,9690
12313,bmw, 6 Series,2016,Automatic,17264,Petrol,325,32.1,4.4,26976
12526,merc, CLA Class,2014,Manual,82580,Diesel,30,64.2,1.8,12795
17186,bmw, 8 Series,2019,Semi-Auto,9731,Diesel,145,39.8,3,56950
13762,hyundi, I800,2017,Automatic,23870,Diesel,325,33.6,2.5,14000
13676,merc, M Class,2013,Semi-Auto,58457,Diesel,200,44.8,2.1,17481
14057,bmw, 6 Series,2016,Semi-Auto,39950,Diesel,205,49.6,3,22500
15337,hyundi, IX35,2013,Automatic,49180,Diesel,305,39.2,2,8471
16383,vw, Shuttle,2019,Semi-Auto,11514,Diesel,145,32.8,2,32500
15883,hyundi, IX20,2018,Manual,4909,Petrol,150,50.4,1.4,10250
19469,bmw, M4,2019,Semi-Auto,1501,Petrol,145,34,3,49995
18001,vw, Arteon,2017,Semi-Auto,33915,Petrol,145,47.1,2,18980
13694,audi, A8,2018,Semi-Auto,6173,Diesel,145,40.4,3,39881
17719,merc, V Class,2018,Manual,11726,Diesel,145,46.3,2.1,19998
17617,bmw, 7 Series,2017,Semi-Auto,28998,Petrol,300,35.3,4.4,33990
12475,toyota, Prius,2008,Automatic,133107,Hybrid,10,65.7,1.5,3995
16008,skoda, Rapid,2014,Manual,29000,Diesel,30,64.2,1.6,5890
13693,toyota, Hilux,2020,Manual,50,Diesel,260,2.8,2.4,18495
13611,toyota, Avensis,2013,Manual,57480,Diesel,30,62.8,2,7498
12127,vauxhall, Combo Life,2019,Manual,4912,Diesel,145,53.3,1.5,17994
16501,skoda, Rapid,2017,Manual,15261,Petrol,145,62.8,1,8752
15219,skoda, Yeti,2016,Manual,52325,Petrol,125,51.4,1.2,10490
19567,skoda, Kamiq,2019,Automatic,2356,Petrol,145,44.1,1.5,19990
17298,merc, SLK,2005,Automatic,63000,Petrol,325,32.1,1.8,5200
15103,ford, Grand C-MAX,2017,Manual,19318,Diesel,30,64.2,1.5,10798
18098,bmw, M6,2018,Semi-Auto,8207,Petrol,145,28.5,4.4,46995
14876,vw, Scirocco,2017,Manual,45245,Diesel,20,67.3,2,14400
17423,vw, Scirocco,2015,Automatic,36213,Diesel,125,53.3,2,14255
15100,bmw, X6,2016,Automatic,43600,Diesel,200,44.8,3,29995
18052,ford, Galaxy,2017,Semi-Auto,26088,Diesel,145,52.3,2,20600
15886,audi, A7,2018,Automatic,4000,Diesel,145,38.2,3,39500
16170,hyundi, IX35,2013,Manual,73593,Diesel,145,53.3,1.7,7500
17021,ford, Grand Tourneo Connect,2019,Manual,390,Diesel,145,61.4,1.5,18500
15861,toyota, Avensis,2016,Manual,47996,Diesel,20,67.3,1.6,9590
13936,bmw, 6 Series,2014,Automatic,27782,Diesel,160,50.4,3,18999
14526,toyota, Prius,2020,Automatic,2250,Hybrid,135,64.2,1.8,26000
13884,hyundi, Santa Fe,2019,Semi-Auto,6402,Diesel,145,42.8,2.2,30491
14706,merc, SLK,2012,Automatic,47800,Diesel,145,56.5,2.1,10499
16582,bmw, M4,2018,Automatic,9210,Petrol,145,34,3,34990
19189,vw, Arteon,2019,Automatic,8401,Diesel,145,60.1,2,27490
18810,audi, R8,2018,Semi-Auto,3800,Petrol,145,23,5.2,93950
16407,skoda, Kamiq,2020,Manual,1000,Petrol,145,47.9,1,17495
17641,vw, CC,2014,Manual,81267,Diesel,30,60.1,2,7991
15722,merc, V Class,2018,Automatic,13000,Diesel,145,45.6,2.1,34000
14293,merc, GLS Class,2019,Semi-Auto,18717,Diesel,145,34,3,54990
19382,hyundi, IX20,2016,Manual,55979,Petrol,125,50.4,1.4,7795
16613,ford, Grand C-MAX,2016,Manual,47387,Diesel,30,64.2,1.5,9495
14934,toyota, Land Cruiser,2020,Automatic,27,Diesel,145,30.1,2.8,45950
14954,hyundi, Santa Fe,2015,Manual,54963,Diesel,200,46.3,2.2,13998
15491,skoda, Scala,2019,Semi-Auto,3527,Petrol,150,47.1,1,15850
13744,skoda, Roomster,2015,Manual,80059,Petrol,145,49.6,1.2,4738
19550,hyundi, IX20,2017,Manual,8564,Diesel,145,64.2,1.6,8199
16352,hyundi, IX20,2017,Automatic,10843,Petrol,150,43.5,1.6,10999
12072,bmw, 6 Series,2019,Semi-Auto,1125,Petrol,145,34.5,3,39999
16803,skoda, Scala,2020,Manual,1050,Petrol,145,49.6,1,17000
13747,bmw, M4,2019,Semi-Auto,4786,Petrol,145,34,3,40980
19561,vw, Tiguan Allspace,2018,Semi-Auto,12971,Petrol,145,43.5,1.4,27999
16670,merc, CLS Class,2015,Automatic,48126,Diesel,160,49.6,3,19995
14467,vauxhall, Zafira Tourer,2016,Manual,20770,Petrol,200,43,1.4,10043
19037,audi, RS4,2013,Automatic,68000,Petrol,555,26.4,4.2,23888
13421,hyundi, Santa Fe,2015,Semi-Auto,34203,Diesel,260,42.2,2.2,17000
18663,merc, S Class,2019,Semi-Auto,14259,Diesel,145,52.3,3,45990
17456,merc, CLS Class,2019,Semi-Auto,2619,Petrol,145,31.4,2,46995
18110,vw, Amarok,2014,Manual,77282,Diesel,260,35.3,2,13750
19361,vw, Scirocco,2016,Manual,25624,Diesel,20,55.4,2,14966
16669,vw, Caravelle,2016,Manual,30414,Diesel,235,42.8,2,29994
18602,hyundi, IX20,2016,Manual,16407,Petrol,125,50.4,1.4,8298
18191,hyundi, Santa Fe,2014,Semi-Auto,69059,Diesel,260,41.5,2.2,11991
15574,skoda, Rapid,2014,Manual,69000,Petrol,125,52.3,1.2,5595
15478,ford, Puma,2019,Manual,1500,Petrol,145,50.4,1,23500
17945,toyota, Prius,2016,Automatic,31432,Hybrid,0,94.1,1.8,16995
18651,vw, Scirocco,2014,Manual,46772,Diesel,20,55.4,2,10130
14586,bmw, 8 Series,2019,Semi-Auto,8966,Petrol,145,33.6,3,54991
14124,ford, Galaxy,2016,Manual,21013,Petrol,160,43.5,1.5,17315
16977,toyota, Verso,2017,Semi-Auto,15062,Petrol,200,42.8,1.8,15490
14928,merc, S Class,2017,Automatic,27000,Hybrid,20,61.4,2.1,34948
17505,bmw, X4,2016,Automatic,38900,Diesel,145,54.3,2,21995
18062,vw, Scirocco,2017,Semi-Auto,9268,Petrol,150,34.9,2,20891
14352,vw, Caravelle,2019,Semi-Auto,6924,Diesel,145,33.6,2,41495
14275,vauxhall, Vivaro,2015,Manual,64000,Diesel,235,42.8,1.6,14499
16154,merc, V Class,2018,Manual,23075,Diesel,145,46.3,2.1,18450
16480,vauxhall, Combo Life,2018,Manual,6000,Diesel,145,53.3,1.5,14495
18929,merc, V Class,2019,Semi-Auto,200,Diesel,145,36.7,2,44995
14485,ford, Puma,2019,Manual,127,Petrol,145,50.4,1,21700
18367,bmw, M5,2019,Semi-Auto,3256,Petrol,145,26.9,4.4,62980
16542,vauxhall, GTC,2015,Manual,29188,Petrol,160,47.1,1.4,8927
17867,audi, A7,2019,Semi-Auto,7799,Diesel,145,38.2,3,35650
13331,ford, Grand C-MAX,2016,Manual,36489,Diesel,30,64.2,1.5,9820
17914,bmw, X6,2020,Semi-Auto,3291,Diesel,145,33.2,3,55995
15908,vauxhall, GTC,2015,Manual,32795,Petrol,160,47.1,1.4,7660
14059,vauxhall, Zafira Tourer,2016,Manual,43320,Petrol,200,42.2,1.4,9350
15369,merc, GLS Class,2017,Automatic,7208,Diesel,305,37.2,3,38250
12252,ford, Edge,2017,Manual,19175,Diesel,150,48.7,2,20495
14116,vw, Amarok,2019,Automatic,10,Diesel,260,28.3,3,28995
18026,vw, Caravelle,2015,Manual,35977,Diesel,200,45.6,2,26500
18714,vauxhall, Combo Life,2019,Manual,1686,Petrol,145,42.2,1.2,14457
12347,vw, Beetle,2017,Manual,27321,Petrol,145,53.3,1.2,11995
18096,ford, Puma,2020,Manual,3000,Petrol,145,50.4,1,22975
17924,vw, Beetle,2017,Semi-Auto,9984,Petrol,150,55.4,1.2,14491
14092,merc, CLS Class,2016,Automatic,26236,Diesel,165,51.4,3,22421
12280,vw, CC,2013,Manual,62541,Diesel,30,60.1,2,7820
13354,hyundi, IX20,2011,Automatic,38000,Petrol,200,43.6,1.6,6995
15958,hyundi, I40,2014,Manual,59200,Diesel,30,65.7,1.7,6490
14665,toyota, Verso,2017,Manual,27518,Diesel,30,62.8,1.6,12500
15429,toyota, Avensis,2017,Manual,59097,Diesel,20,67.3,1.6,9692
15789,toyota, Prius,2015,Automatic,48911,Hybrid,0,68.9,1.8,18795
13932,ford, Grand C-MAX,2018,Manual,36244,Petrol,145,54.3,1,11998
15983,hyundi, IX35,2015,Manual,47456,Diesel,160,51.4,2,9995
17927,bmw, M4,2016,Automatic,33113,Petrol,300,34,3,32983
12323,toyota, Land Cruiser,2006,Automatic,113000,Diesel,555,31.4,3,7240
13783,toyota, Verso,2015,Manual,17684,Diesel,30,62.8,1.6,10999
17911,skoda, Kamiq,2019,Manual,4069,Petrol,150,47.1,1,21990
19530,merc, V Class,2018,Manual,39292,Diesel,145,46.3,2.1,19000
18168,hyundi, I800,2019,Manual,2573,Diesel,145,31.7,2.5,20998
15475,bmw, 6 Series,2016,Semi-Auto,21050,Diesel,160,51.4,3,25243
16860,merc, GLB Class,2020,Semi-Auto,2000,Diesel,145,46.3,2,35400
14478,vw, Amarok,2019,Automatic,9895,Diesel,260,36.2,3,30999
16331,hyundi, Santa Fe,2016,Manual,25976,Diesel,200,47.1,2.2,19360
19086,vw, Scirocco,2016,Semi-Auto,69018,Diesel,125,53.3,2,12490
17206,vw, Amarok,2019,Automatic,200,Diesel,260,28.3,3,36990
14357,ford, Grand C-MAX,2017,Manual,47178,Diesel,30,64.2,1.5,11899
12544,ford, Grand C-MAX,2018,Semi-Auto,1587,Diesel,150,51.4,1.5,15970
14350,ford, KA,2016,Manual,55000,Petrol,30,57.7,1.2,5000
19342,vw, Amarok,2020,Automatic,3602,Diesel,260,33.6,3,33495
18730,vauxhall, Zafira Tourer,2017,Manual,32447,Petrol,205,41.5,1.4,9999
16633,skoda, Kamiq,2019,Semi-Auto,2197,Petrol,145,44.1,1.5,19250
16486,toyota, Prius,2019,Automatic,7677,Hybrid,135,62.8,1.8,24060
16697,vauxhall, Agila,2011,Manual,28299,Petrol,30,55.4,1.2,3699
15800,bmw, M5,2014,Automatic,55241,Petrol,555,28.5,4.4,23490
14190,merc, GLS Class,2017,Semi-Auto,32875,Diesel,305,37.2,3,41990
14882,toyota, Hilux,2017,Automatic,8793,Diesel,260,36.2,2.4,20630
17475,bmw, M2,2018,Automatic,17000,Petrol,145,39.8,3,23495
12443,hyundi, IX35,2013,Manual,51400,Diesel,145,53.3,1.7,7996
15399,ford, Grand Tourneo Connect,2018,Automatic,9486,Diesel,145,56.6,1.5,15990
13142,skoda, Scala,2019,Manual,10161,Petrol,145,49.6,1,15995
13224,skoda, Kamiq,2019,Semi-Auto,1001,Petrol,145,43.5,1.5,22950
19434,ford, Grand C-MAX,2016,Automatic,24904,Diesel,125,56.5,2,11699
18791,merc, CLS Class,2016,Semi-Auto,13720,Diesel,165,51.4,3,22998
14056,vauxhall, Combo Life,2020,Manual,10,Diesel,145,50.4,1.5,21295
18221,merc, V Class,2019,Semi-Auto,5927,Diesel,145,44.8,2.2,39897
16780,ford, Puma,2019,Manual,883,Petrol,145,51.4,1,22999
15313,skoda, Scala,2019,Manual,6500,Petrol,145,49.6,1,14995
15053,ford, Grand C-MAX,2015,Semi-Auto,51250,Diesel,160,48.7,2,9795
19451,hyundi, Santa Fe,2017,Manual,22531,Diesel,200,47.1,2.2,18295
15931,hyundi, IX35,2015,Manual,41309,Diesel,150,53.3,1.7,9000
15476,skoda, Kamiq,2020,Manual,1000,Petrol,145,49.6,1,17495
13333,vauxhall, GTC,2015,Manual,55891,Diesel,125,60.1,2,7980
18905,audi, A7,2019,Automatic,11500,Diesel,145,38.2,3,51990
14777,ford, Mustang,2019,Automatic,12,Petrol,145,30.7,2.3,35989
12380,hyundi, Santa Fe,2020,Semi-Auto,9,Diesel,145,39.2,2.2,37995
17132,merc, X-CLASS,2019,Automatic,10996,Diesel,260,35.8,2.3,22995
15842,toyota, GT86,2017,Manual,36284,Petrol,145,36.2,2,17498
15799,bmw, 7 Series,2019,Semi-Auto,10504,Petrol,145,34.5,3,46999
15126,merc, S Class,2018,Semi-Auto,2984,Diesel,145,48.7,3,58099
18233,vw, Beetle,2014,Manual,31872,Diesel,30,65.7,1.6,7695
18982,skoda, Kamiq,2019,Manual,1236,Petrol,145,47.9,1,18999
16782,ford, Galaxy,2017,Manual,34036,Diesel,125,56.5,2,17999
16291,ford, Galaxy,2016,Automatic,23647,Diesel,145,52.3,2,17500
18263,audi, RS6,2017,Semi-Auto,20814,Petrol,325,29.4,4,56990
17611,audi, SQ5,2019,Automatic,1500,Diesel,145,34.5,0,48800
16949,ford, Edge,2016,Automatic,23743,Diesel,200,47.9,2,20645
12894,hyundi, I800,2017,Manual,34492,Diesel,145,37.7,2.5,14000
14741,toyota, Land Cruiser,2016,Semi-Auto,22583,Diesel,300,38.2,2.8,33000
13688,bmw, Z4,2020,Semi-Auto,101,Petrol,145,38.7,2,30990
12226,hyundi, I800,2018,Manual,33173,Diesel,145,37.7,2.5,15499
16524,toyota, Prius,2015,Automatic,51896,Hybrid,0,134.5,1.8,15995
13427,ford, KA,2019,Manual,10000,Petrol,145,47.9,0,9999
18919,vw, Arteon,2018,Semi-Auto,30823,Petrol,145,47.1,2,19498
12016,bmw, 6 Series,2016,Semi-Auto,25596,Diesel,200,49.6,3,22910
17793,merc, GLS Class,2018,Automatic,7256,Diesel,145,37.2,3,41994
14345,vw, Caddy Maxi Life,2020,Semi-Auto,2000,Diesel,145,46.3,2,23990
12239,vauxhall, Combo Life,2018,Manual,34138,Diesel,145,53.3,1.5,12816
13722,bmw, X4,2019,Semi-Auto,7141,Diesel,145,42.8,2,33995
18093,bmw, X6,2013,Automatic,77014,Diesel,300,38.2,3,15800
17552,vw, Arteon,2019,Manual,3994,Diesel,145,52.3,2,26000
18789,vw, Beetle,2007,Manual,103500,Petrol,260,36.7,1.6,2395
13765,bmw, Z4,2016,Manual,20266,Petrol,200,41.5,2,14799
13677,bmw, X4,2017,Automatic,13200,Diesel,145,47.9,3,26400
12740,merc, GLS Class,2017,Automatic,7201,Diesel,150,37.2,3,38250
13011,hyundi, IX35,2014,Manual,61243,Diesel,145,53.3,1.7,7991
18880,merc, CLS Class,2016,Semi-Auto,22525,Diesel,125,57.7,2.1,20499
19619,hyundi, IX35,2015,Manual,85614,Diesel,150,54.3,1.7,7485
19236,ford, Grand C-MAX,2016,Manual,50592,Diesel,30,64.2,1.5,9200
12459,merc, CLS Class,2016,Automatic,42651,Diesel,145,56.5,2.1,19383
14723,vw, Arteon,2019,Semi-Auto,5800,Diesel,150,50.4,2,29371
14054,ford, KA,2009,Manual,24000,Petrol,30,55.4,1.2,3695
17101,audi, A7,2019,Automatic,6112,Diesel,145,38.7,3,41495
17958,ford, Edge,2016,Automatic,22188,Diesel,200,47.9,2,19900
15809,hyundi, IX20,2016,Automatic,39016,Petrol,160,43.5,1.6,8990
12972,bmw, i8,2017,Automatic,9992,Hybrid,135,134.5,1.5,59950
18692,bmw, 6 Series,2012,Automatic,27352,Diesel,160,51.4,3,17199
12334,bmw, X7,2020,Semi-Auto,1501,Diesel,145,33.6,3,64995
16038,vauxhall, Vivaro,2015,Manual,72717,Diesel,160,49.6,1.6,10207
17114,skoda, Rapid,2018,Manual,17200,Petrol,145,62.8,1,8950
18654,merc, CLS Class,2016,Semi-Auto,28925,Diesel,125,57.7,2.1,19998
14277,merc, M Class,2015,Semi-Auto,43910,Petrol,570,23.9,5.5,32250
14946,merc, SLK,2004,Automatic,118400,Petrol,325,30.7,2,3490
18369,vw, California,2019,Automatic,7259,Diesel,260,33.2,2,57991
18719,audi, RS3,2017,Semi-Auto,17889,Petrol,145,34,2.5,36990
16944,skoda, Scala,2019,Manual,5027,Petrol,145,49.6,1,15495
16705,vw, Scirocco,2017,Manual,26628,Diesel,145,53.3,2,15995
16251,vw, Tiguan Allspace,2019,Automatic,12425,Diesel,145,39.2,2,27000
19124,merc, V Class,2019,Automatic,20500,Diesel,145,48.7,2.1,20950
13448,vw, Amarok,2019,Automatic,21746,Diesel,265,33.6,3,26991
14498,merc, GL Class,2016,Automatic,13144,Diesel,125,55.4,2.1,16499
19417,hyundi, Santa Fe,2019,Automatic,1578,Diesel,145,39.2,2.2,34000
14274,bmw, M3,2004,Automatic,55000,Petrol,315,23.3,3.2,14950
16082,merc, GLS Class,2017,Automatic,21200,Diesel,145,37.2,3,42489
14802,merc, CLA Class,2015,Automatic,90740,Diesel,20,67.3,2.1,13795
18183,merc, SLK,2015,Semi-Auto,21624,Diesel,145,56.5,2,14298
16619,ford, Grand C-MAX,2016,Manual,18887,Petrol,30,54.3,1,10799
13278,vw, California,2019,Semi-Auto,8991,Diesel,260,33.2,2,56995
13633,skoda, Scala,2019,Manual,637,Petrol,145,49.6,1,14750
12216,ford, KA,2014,Manual,22888,Petrol,30,57.7,1.2,5000
15888,toyota, Hilux,2016,Manual,52689,Diesel,260,38.7,2.5,29990
12496,merc, GLS Class,2020,Semi-Auto,452,Diesel,145,30.4,3,71991
13077,hyundi, IX20,2017,Automatic,7809,Petrol,160,43.5,1.6,9399
15879,vw, Scirocco,2017,Manual,16452,Diesel,20,55.4,2,16995
18640,merc, G Class,2015,Semi-Auto,34400,Diesel,570,25.2,3,52995
14716,bmw, Z4,2019,Automatic,3644,Petrol,145,38.7,2,31488
17066,merc, CLA Class,2017,Automatic,57763,Diesel,20,67.3,2.1,16000
18976,toyota, Verso,2017,Semi-Auto,24389,Petrol,200,42.8,1.8,12690
16583,skoda, Kamiq,2019,Semi-Auto,1248,Petrol,145,44.1,1.5,20292
18973,toyota, Verso,2016,Semi-Auto,12068,Petrol,160,43.5,1.8,13990
16048,audi, SQ7,2017,Automatic,28000,Diesel,145,39.2,4,46950
14543,vw, Tiguan Allspace,2019,Semi-Auto,8001,Diesel,145,38.7,2,25240
18319,skoda, Scala,2020,Semi-Auto,3263,Petrol,145,47.1,1,15895
12561,merc, V Class,2019,Automatic,2020,Diesel,145,36.2,2,45394
16090,vw, Arteon,2019,Semi-Auto,7885,Diesel,145,50.4,2,25750
13301,toyota, GT86,2019,Automatic,3348,Petrol,145,32.8,2,27060
18527,skoda, Rapid,2017,Manual,40123,Diesel,145,74.3,1.6,9495
13817,toyota, Verso,2017,Manual,33890,Diesel,30,62.8,1.6,11498
14330,ford, Grand C-MAX,2017,Manual,27070,Diesel,150,64.2,1.5,11498
14465,bmw, 6 Series,2016,Automatic,41963,Diesel,160,51.4,3,19999
14699,toyota, Prius,2016,Automatic,21720,Hybrid,0,85.6,1.8,19523
13623,merc, CLS Class,2016,Automatic,53000,Diesel,145,56.5,2.1,18995
13389,merc, GLS Class,2016,Automatic,30448,Diesel,300,37.2,3,41750
14153,vauxhall, GTC,2015,Manual,65688,Diesel,125,60.1,2,6420
13308,merc, GLS Class,2019,Automatic,10721,Diesel,145,37.2,3,48502
18607,merc, CLS Class,2013,Automatic,72216,Diesel,200,46.3,3,12975
18295,skoda, Scala,2019,Manual,5703,Diesel,145,57.7,1.6,14995
17881,merc, GL Class,2015,Automatic,40319,Diesel,125,56.6,2.1,15999
18767,skoda, Scala,2019,Automatic,1907,Petrol,145,47.1,1,17990
16168,merc, S Class,2017,Automatic,18066,Diesel,145,52.3,2.9,38800
13143,toyota, Verso,2017,Semi-Auto,29476,Petrol,205,42.8,1.8,12998
16135,merc, CLS Class,2017,Semi-Auto,30427,Diesel,145,57.7,2.1,21480
14545,ford, KA,2014,Manual,45201,Petrol,30,57.7,1.2,4290
18413,bmw, 6 Series,2020,Semi-Auto,1237,Diesel,145,44.1,2,44950
19569,vw, Shuttle,2017,Semi-Auto,4828,Diesel,145,47.1,2,32995
14560,vauxhall, Combo Life,2019,Manual,8865,Diesel,150,53.3,1.5,13798
19156,merc, S Class,2015,Semi-Auto,16382,Diesel,200,47.9,3,28998
13495,toyota, Prius,2013,Automatic,27000,Hybrid,0,68.9,1.8,17353
12721,bmw, X4,2019,Semi-Auto,7356,Diesel,145,40.9,3,38495
16209,bmw, X4,2019,Semi-Auto,4068,Diesel,150,40.9,3,36490
12515,toyota, Verso,2018,Semi-Auto,3252,Petrol,145,43.5,1.8,17995
14570,hyundi, IX20,2015,Manual,57819,Petrol,125,50.4,1.4,6498
19286,merc, S Class,2019,Automatic,1284,Diesel,145,52.3,2.9,55298
17425,hyundi, Santa Fe,2019,Semi-Auto,9970,Diesel,145,39.2,2.2,30999
13968,ford, Grand C-MAX,2017,Manual,15371,Petrol,30,54.3,1,11498
12888,merc, GLS Class,2017,Automatic,22957,Diesel,145,37.2,3,38580
12145,skoda, Scala,2019,Manual,4352,Petrol,145,49.6,1,15795
18875,toyota, GT86,2020,Manual,1055,Petrol,145,33.2,2,27995
